STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,15.0,,,
2.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,15.0,,,
3.0,Du lịch 7810101,15.0,,,
4.0,Giáo dục Mầm non 51140201,17.34,,,
5.0,Kinh tế phát triển 7310105,15.0,,,
6.0,Kỹ thuật cơ điện tử 7520114,15.0,,,
7.0,Ngành Kỹ thuật điện tử truyền thông 7520207,15.0,,,
8.0,Ngôn ngữ Anh 7220201,15.0,,,
9.0,Quản trị doanh nghiệp 7340101,15.0,,,
10.0,Sinh học ứng dụng 7420203,15.0,,,
11.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,19.0,,,
12.0,Sư phạm Ngữ văn 7140217,19.0,,,
13.0,Sư phạm Tiếng Anh 7140231,19.0,,,
14.0,Sư phạm Vật lý 7140211,19.0,,,
15.0,Thương mại điện tử 7340122,15.0,,,
